tweet_id,timestamp,rating,retweet_count,favorite_count,breed,confidence,name,stages,source,text
853639147608842240,2017-04-16 16:00:07,13,11265,37198,German_shepherd,50,None,none,Twitter for iPhone,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 https://t.co/wiQZIsaWUe
852912242202992640,2017-04-14 15:51:39,12,2037,9658,Great_Dane,78,Benny,none,Twitter for iPhone,"Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U"
852672615818899456,2017-04-13 23:59:28,12,2388,15939,golden_retriever,71,Aspen,none,Twitter for iPhone,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 https://t.co/VlyBzOXHEW
852553447878664193,2017-04-13 16:05:56,13,3885,17492,bloodhound,18,Jarod,none,Twitter for iPhone,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable https://t.co/ArnxkyD2kC
851591660324737024,2017-04-11 00:24:08,11,3819,17300,Cardigan,39,None,none,Twitter for iPhone,Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously good. 11/10 would pet well https://t.co/BMtfCmNbnS
850753642995093505,2017-04-08 16:54:09,11,10352,33348,pug,99,Kyle,none,Twitter for iPhone,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive https://t.co/hLQ2Ilg2uN"
850380195714523136,2017-04-07 16:10:12,13,2915,13994,Yorkshire_terrier,24,Leo,none,Twitter for iPhone,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me https://t.co/FXZQtBcnTO
850019790995546112,2017-04-06 16:18:05,12,5459,21944,Shetland_sheepdog,75,Boomer,pupper,Twitter for iPhone,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde
848690551926992896,2017-04-03 00:16:10,12,4826,27104,flat-coated_retriever,82,None,none,Twitter for iPhone,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 https://t.co/UOE79zb6VU
848324959059550208,2017-04-02 00:03:26,12,4037,20229,malamute,54,Odin,none,Twitter for iPhone,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z
847842811428974592,2017-03-31 16:07:33,12,1522,5935,Bernese_mountain_dog,95,Rontu,none,Twitter for iPhone,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798"
847251039262605312,2017-03-30 00:56:03,12,4800,22036,Airedale,49,Furzey,none,Twitter for iPhone,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq
847157206088847362,2017-03-29 18:43:12,11,6572,21588,Staffordshire_bullterrier,21,Daisy,none,Twitter for iPhone,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r"
846874817362120707,2017-03-29 00:01:05,13,4404,21685,Shetland_sheepdog,45,Tuck,none,Twitter for iPhone,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe"
846514051647705089,2017-03-28 00:07:32,13,13076,48410,golden_retriever,65,Barney,doggo,Twitter for iPhone,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK
846153765933735936,2017-03-27 00:15:53,13,10226,34394,giant_schnauzer,34,Vixen,none,Twitter for iPhone,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR
846042936437604353,2017-03-26 16:55:29,12,3224,17256,golden_retriever,96,Jarvis,none,Twitter for iPhone,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW
845677943972139009,2017-03-25 16:45:08,12,5365,27154,chow,80,None,none,Twitter for iPhone,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo"
845397057150107648,2017-03-24 22:08:59,13,2072,8241,Dandie_Dinmont,39,Mimosa,doggo,Twitter for iPhone,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o"
845306882940190720,2017-03-24 16:10:40,12,6039,25225,Irish_water_spaniel,56,Pickles,pupper,Twitter for iPhone,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk
844973813909606400,2017-03-23 18:07:10,12,3617,16361,Labrador_retriever,74,Brady,none,Twitter for iPhone,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr"
844704788403113984,2017-03-23 00:18:10,13,11633,42022,Labrador_retriever,98,Luna,none,Twitter for iPhone,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk https://t.co/2RYiLGHuPN
844223788422217728,2017-03-21 16:26:50,12,2450,14753,Labrador_retriever,71,Margo,none,Twitter for iPhone,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx
843856843873095681,2017-03-20 16:08:44,12,5220,23211,Labrador_retriever,92,Sadie,none,Twitter for iPhone,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e
843604394117681152,2017-03-19 23:25:35,11,3081,18310,Labrador_retriever,43,Hank,none,Twitter for iPhone,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC
843235543001513987,2017-03-18 22:59:54,13,6852,23315,Pembroke,95,Tycho,none,Twitter for iPhone,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL
842846295480000512,2017-03-17 21:13:10,13,4023,16440,Labrador_retriever,46,Charlie,none,Twitter for iPhone,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs
842535590457499648,2017-03-17 00:38:32,13,3937,19637,Pembroke,68,Winnie,none,Twitter for iPhone,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe
842115215311396866,2017-03-15 20:48:07,12,3386,15204,chow,29,Bentley,none,Twitter for iPhone,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy
841314665196081154,2017-03-13 15:47:01,13,5312,17305,Afghan_hound,90,Max,none,Twitter Web Client,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5
841077006473256960,2017-03-13 00:02:39,12,5991,24926,Brittany_spaniel,96,Dawn,none,Twitter for iPhone,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ
840632337062862849,2017-03-11 18:35:42,12,1972,9761,golden_retriever,71,Maddie,none,Twitter for iPhone,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o"
840268004936019968,2017-03-10 18:27:58,12,6497,20950,Chesapeake_Bay_retriever,86,Monty,none,Twitter for iPhone,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE
839990271299457024,2017-03-10 00:04:21,13,2597,14640,Staffordshire_bullterrier,60,Sojourner,none,Twitter for iPhone,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr
839239871831150596,2017-03-07 22:22:32,13,7422,29684,Leonberg,92,Odie,none,Twitter for iPhone,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm
838921590096166913,2017-03-07 01:17:48,13,2357,12183,Border_terrier,66,Arlo,none,Twitter for iPhone,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv
838476387338051585,2017-03-05 19:48:43,13,5484,24664,Great_Pyrenees,99,Stanley,none,Twitter for iPhone,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI
837820167694528512,2017-03-04 00:21:08,12,8952,37277,golden_retriever,88,None,pupper,Twitter for iPhone,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH"
837366284874571778,2017-03-02 18:17:34,13,6005,23074,American_Staffordshire_terrier,66,Lucy,none,Twitter for iPhone,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af https://t.co/uNmxbL2lns
837110210464448512,2017-03-02 01:20:01,13,2731,17480,Siberian_husky,76,Clark,pupper,Twitter for iPhone,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B
835297930240217089,2017-02-25 01:18:40,12,3381,17847,Rottweiler,34,Ash,none,Twitter for iPhone,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO
835172783151792128,2017-02-24 17:01:22,12,6516,28552,Border_collie,66,None,none,Twitter for iPhone,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL
834786237630337024,2017-02-23 15:25:23,13,6159,22943,Border_terrier,15,Tobi,none,Twitter for iPhone,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE
834458053273591808,2017-02-22 17:41:18,12,1899,10512,Rhodesian_ridgeback,46,Chester,none,Twitter for iPhone,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe"
834209720923721728,2017-02-22 01:14:30,12,5476,22594,golden_retriever,75,Wilson,none,Twitter for iPhone,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ
833863086058651648,2017-02-21 02:17:06,12,2729,14661,kuvasz,49,Bentley,none,Twitter for iPhone,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ
833826103416520705,2017-02-20 23:50:09,13,3904,16728,Chihuahua,43,Charlie,none,Twitter for iPhone,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY
833722901757046785,2017-02-20 17:00:04,13,3636,22585,West_Highland_white_terrier,91,Bronte,none,Twitter for iPhone,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET
833479644947025920,2017-02-20 00:53:27,13,2357,16258,golden_retriever,72,Poppy,none,Twitter for iPhone,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu
832998151111966721,2017-02-18 17:00:10,13,2522,14549,boxer,53,Rhino,doggo,Twitter for iPhone,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0"
832757312314028032,2017-02-18 01:03:09,13,4127,18423,Cardigan,16,Willow,none,Twitter for iPhone,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ
832636094638288896,2017-02-17 17:01:29,12,3220,17379,Eskimo_dog,52,Orion,none,Twitter for iPhone,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr
832369877331693569,2017-02-16 23:23:38,11,3652,18792,kelpie,50,Charlie,none,Twitter for iPhone,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d
832032802820481025,2017-02-16 01:04:13,12,4746,13887,whippet,60,Miguel,doggo,Twitter for iPhone,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M"
831911600680497154,2017-02-15 17:02:36,14,7458,30380,bloodhound,77,Kuyu,none,Twitter for iPhone,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg
831670449226514432,2017-02-15 01:04:21,13,2059,11469,Pembroke,62,Daisy,none,Twitter for iPhone,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg
831650051525054464,2017-02-14 23:43:18,13,2243,7908,Eskimo_dog,53,None,none,Twitter for iPhone,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO"
831552930092285952,2017-02-14 17:17:22,13,2632,9872,Chihuahua,25,Dutch,none,Twitter for iPhone,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse
831315979191906304,2017-02-14 01:35:49,13,1264,7117,briard,98,None,pupper,Twitter Web Client,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4
831309418084069378,2017-02-14 01:09:44,12,2786,12819,Doberman,36,Scooter,none,Twitter for iPhone,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V
830956169170665475,2017-02-13 01:46:03,12,1735,8735,kuvasz,45,Reggie,none,Twitter for iPhone,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5
830097400375152640,2017-02-10 16:53:37,13,3455,10804,toy_poodle,44,Samson,none,Twitter for iPhone,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW"
829861396166877184,2017-02-10 01:15:49,12,2243,13441,Border_terrier,39,Mia,none,Twitter for iPhone,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU
829501995190984704,2017-02-09 01:27:41,12,12224,34913,French_bulldog,95,Leo,none,Twitter for iPhone,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul
829449946868879360,2017-02-08 22:00:52,11,2329,11519,Labrador_retriever,31,None,doggo,Twitter for iPhone,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB
829374341691346946,2017-02-08 17:00:26,13,10706,38074,Staffordshire_bullterrier,75,Astrid,doggo,Twitter for iPhone,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao
828650029636317184,2017-02-06 17:02:17,14,1544,10467,golden_retriever,64,none,none,Twitter for iPhone,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK"
